full_text,tweet_id,created_at,screen_name,original_user_id,retweeted_user_ID,collected_at,reply_to_id,reply_to_user,expandedURL
I met this man yesterday at the Trump indictment. He had a sign about Trump duping us and I asked him why he was there and he said for his dad a WWII pilot buried in Arlington and I said my uncle shot down by the Nazis. Please listen to his words #TrumpIndictment3 https://t.co/oWMiBnUp4w,1.687536923517059e+18,2023-08-04 18:52:10+00:00,FrankMikeDavis1,1.1142904141048504e+18,17027632.0,2023-08-13 13:32:15.429909,,,[]
"Q: Would You approve of ""taxpayer dollars"" being allocated to build a ""private"" prison cell for Benedict Donald  &amp; his Secret Service agent ??? https://t.co/yehrL0PFGX",1.6875360911448474e+18,2023-08-04 18:48:51+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:15.429914,,,[]
Anyone else notice that TRaitor TRump traveled to the Washington D.C. Federal Courthouse WITHOUT family members or friends by his side ? https://t.co/iolHUxW76X,1.687532160104743e+18,2023-08-04 18:33:14+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:15.429920,,,[]
"Is this a ""promise"", ""threat"", or a ""warning"" ??? 👇🤡👇 https://t.co/gbE7TFEVt7",1.6875311699889357e+18,2023-08-04 18:29:18+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:15.429931,,,[]
"Donald Trump's lawyer says, “President Trump is present, your honor.”

Judge Upadhyaya says, “Good afternoon, Mr. Trump.”

LMFAOOOOOOOOOOOOOOO",1.6875306284287918e+18,2023-08-04 18:27:09+00:00,FrankMikeDavis1,1.1142904141048504e+18,7.398441979356447e+17,2023-08-13 13:32:15.429936,,,[]
"Are you ready to help us make history in Delaware?

MAGA Republicans will throw everything they have to stop our grassroots movement, but we won’t let them. 

Can you chip in to support this grassroots movement? https://t.co/zfd2FsE9Cm",1.6875290148171284e+18,2023-08-04 18:20:44+00:00,FrankMikeDavis1,1.1142904141048504e+18,4049197462.0,2023-08-13 13:32:15.429941,,,[]
"As the unemployment rate reaches 3.5%, let's not forget that this is a level so low that the United States did not reach it at any point throughout the 1970s, 1980s, or 1990s. https://t.co/9yDviFemLQ",1.6875278247546716e+18,2023-08-04 18:16:00+00:00,FrankMikeDavis1,1.1142904141048504e+18,27511061.0,2023-08-13 13:32:15.429947,,,[]
"IMPORTANT:

DEMs throughout the USA need to know:

 IF Ohio Republicans are able to pass ""Issue 1"" on August 8th, then Republicans in other States will copy this tactic of making it nearly impossible to pass Constitutional amendments that grant ""reproductive rights"". https://t.co/kPjOlyQ1FD",1.6875276752528998e+18,2023-08-04 18:15:25+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:15.429953,,,"[{'url': 'https://t.co/kPjOlyQ1FD', 'expanded_url': 'https://twitter.com/WarrenCoDemsOH/status/1686762475574759424', 'display_url': 'twitter.com/WarrenCoDemsOH…', 'indices': [268, 291]}]"
"Cincinnati Enquirer editorial:
“Rushing to put Issue 1 on the ballot in August and wasting $20 million of taxpayers' money to do so is the dirtiest of dirty politics and smacks of self-interest, not the public's best interests.”

#VoteNOonIssue1! https://t.co/jDhCvwg4va",1.6875261381537505e+18,2023-08-04 18:09:18+00:00,FrankMikeDavis1,1.1142904141048504e+18,280560652.0,2023-08-13 13:32:15.429958,,,[]
"President Zelenskyy held a meeting with a member of the Republican Party, former Governor of New Jersey, Christopher Christie. https://t.co/ykqW8x02Mx",1.6875227447143506e+18,2023-08-04 17:55:49+00:00,FrankMikeDavis1,1.1142904141048504e+18,1891490382.0,2023-08-13 13:32:15.429975,,,[]
"NEW: Federal judge dismisses a lawsuit from Michigan Republicans seeking to decertify and ""rerun"" the 2020 presidential election in the state. More to come.
https://t.co/KK3fvwA21V",1.6875177843878216e+18,2023-08-04 17:36:07+00:00,FrankMikeDavis1,1.1142904141048504e+18,8.414892491574682e+17,2023-08-13 13:32:15.429980,,,[]
"BREAKING: 5th Circuit rules that Mississippi's lifetime ban on voting for individuals convicted of certain felonies violates the 8th Amendment's prohibition on cruel and unusual punishment. The 5th Circuit strikes down this provision.

Read the decision: https://t.co/tNAoQXvzpA https://t.co/l4nnYbNlTk",1.6875176396130427e+18,2023-08-04 17:35:32+00:00,FrankMikeDavis1,1.1142904141048504e+18,8.414892491574682e+17,2023-08-13 13:32:15.429985,,,[]
"Happy birthday to my favorite thoughtful guy. Love you, always, @BarackObama. 🥰 https://t.co/efTB7RlGLx",1.6875146829139354e+18,2023-08-04 17:23:47+00:00,FrankMikeDavis1,1.1142904141048504e+18,409486555.0,2023-08-13 13:32:15.429995,,,[]
Damn right https://t.co/M8t9uHaffn,1.6875144890699817e+18,2023-08-04 17:23:01+00:00,FrankMikeDavis1,1.1142904141048504e+18,942156122.0,2023-08-13 13:32:15.430000,,,[]
"Q: Do You support TRaitor TRump's ""J6 Trial"" being TELEVISED ???

https://t.co/Q4lw0HEyga",1.687506893114155e+18,2023-08-04 16:52:50+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.1142904141048504e+18,2023-08-13 13:32:15.430012,,,"[{'url': 'https://t.co/Q4lw0HEyga', 'expanded_url': 'https://thehill.com/opinion/judiciary/4047995-trumps-trial-should-be-televised/', 'display_url': 'thehill.com/opinion/judici…', 'indices': [87, 110]}]"
"JUST DESPICABLE !

...Ohio Republicans are trying to stop efforts for its citizens to ""regain their reproductive rights"" by appealing to the Ohio Supreme Court &amp; by creating Issue 1, which would make it nearly impossible to amend Ohio's Constitution!

I voted NO on Issue 1! https://t.co/xn3Qy1Z5B4",1.6875067884662702e+18,2023-08-04 16:52:25+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.1142904141048504e+18,2023-08-13 13:32:15.430016,,,[]
@itsJeffTiedrich Please explain to me how ANYONE can support Benedict Donald after he watched 140 Capitol Police Officers being bludgeoned by his MAGA followers ??? https://t.co/UttixYp6ly,1.6875064139904205e+18,2023-08-04 16:50:56+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.1142904141048504e+18,2023-08-13 13:32:15.430021,,,[]
"ANSWER: ""Sean Justin Penn"" was born on August 17, 1960 in Santa Monica, CA. 

He's won Academy Awards for his roles in the mystery drama ""Mystic River"" (2003) and the biopic ""Milk"" (2008). https://t.co/3fK59jjtGu",1.6875042515331072e+18,2023-08-04 16:42:20+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:15.430027,,,"[{'url': 'https://t.co/3fK59jjtGu', 'expanded_url': 'https://twitter.com/FrankMikeDavis1/status/1686772249888460800', 'display_url': 'twitter.com/FrankMikeDavis…', 'indices': [189, 212]}]"
Ohio is ground zero for abortion rights. Protecting them starts with voting NO on Issue One. https://t.co/uUyaJfgPHp,1.6874778534896026e+18,2023-08-04 14:57:26+00:00,FrankMikeDavis1,1.1142904141048504e+18,7392352.0,2023-08-13 13:32:15.430037,,,[]
"FILE THIS UNDER “BAAAAAD” DAY: 

As former Pres. Trump returned to Bedminster, NJ after pleading not guilty to charges related to interference in the 2020 election, Trump’s motorcade encountered interference of its own - in the form of several goats. https://t.co/TwxEt8EzQq",1.6874776033749484e+18,2023-08-04 14:56:27+00:00,FrankMikeDavis1,1.1142904141048504e+18,394101339.0,2023-08-13 13:32:15.430043,,,[]
"New: Trump’s attorneys voluntarily dismiss pending motion to disqualify Fani Willis &amp; block forthcoming indictments in Fulton County.

Trump’s team basically agree that their petition is moot after Judge McBurney ruled on the matter last week, denying the relief sought by Trump. https://t.co/oUn5WW962y",1.6874775417396677e+18,2023-08-04 14:56:12+00:00,FrankMikeDavis1,1.1142904141048504e+18,2154965547.0,2023-08-13 13:32:15.430048,,,[]
Does anyone know where we can get this flag ??? https://t.co/z7raBqkypH,1.6874767197441352e+18,2023-08-04 14:52:56+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:15.430054,,,[]
🚨 Footage of the Ukrainian sea drone kamikaze strike on the Russian Northern Fleet ship in the Black Sea. https://t.co/b3fT2voPtm https://t.co/OKnQt6ZsMt,1.6874644706986967e+18,2023-08-04 14:04:16+00:00,FrankMikeDavis1,1.1142904141048504e+18,19536434.0,2023-08-13 13:32:15.430065,,,[]
"In Your opinion, will TRaitor TRump's ""six unnamed co-conspirators"" be indicted??? https://t.co/44MI9uuxFo",1.6874625950898258e+18,2023-08-04 13:56:48+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:15.430076,,,[]
"There’s a reason this is 

United States of America v. Donald J. Trump 

and not 

Department of Justice v. Donald J. Trump, 

much less 

Joseph R. Biden v. Donald J. Trump:
https://t.co/rm2RmCqsBG https://t.co/rIvPFnm9y9",1.687461638624936e+18,2023-08-04 13:53:00+00:00,FrankMikeDavis1,1.1142904141048504e+18,4091551984.0,2023-08-13 13:32:15.430082,,,[]
"As @AdamSchiff says, We the People — all of us, not just a privileged few with special access — need to SEE justice being done WITH OUR OWN EYES, in REAL TIME, not spun or filtered or redacted to suit anyone’s favorite narrative. Urge the Chief Justice to permit live TV coverage! https://t.co/QIwUGYVUHu",1.6874615580103967e+18,2023-08-04 13:52:41+00:00,FrankMikeDavis1,1.1142904141048504e+18,4091551984.0,2023-08-13 13:32:15.430087,,,[]
"Fascinating Reading: The National Guard WAS prepared to deploy to the Capitol, but were delayed for 3 hours per order of the Department of Defense officials, which included CHARLES FLYNN, brother of ""5th Amendment"" tRumper, Gen. MICHAEL FLYNN.

https://t.co/wxCnN6LCSF",1.6874603214121656e+18,2023-08-04 13:47:46+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:15.430092,,,"[{'url': 'https://t.co/wxCnN6LCSF', 'expanded_url': 'https://www.npr.org/2021/03/03/973292523/dod-took-hours-to-approve-national-guard-request-during-capitol-riot-commander-s', 'display_url': 'npr.org/2021/03/03/973…', 'indices': [245, 268]}]"
"Donald Trump must never ever touch power again.  We need an uncomfortable alliance between the left, middle, and sane right.  This election is not about tax rates, or the size of govt. We can debate later.

It’s about the survival of our Republic
@COUNTRY_F1RST",1.687459994315207e+18,2023-08-04 13:46:28+00:00,FrankMikeDavis1,1.1142904141048504e+18,18004222.0,2023-08-13 13:32:15.430097,,,[]
Trump’s lawyers are really out there making Jack Smith’s case for him https://t.co/eaEnk0Ysa7,1.6874565738015785e+18,2023-08-04 13:32:53+00:00,FrankMikeDavis1,1.1142904141048504e+18,22187085.0,2023-08-13 13:32:15.430114,,,[]
"Just when you thought Trump’s day couldn't get any worse…

Trump’s lawyer just admitted on live TV to one of the charges in Jack Smith's indictment.  https://t.co/cHZ1Hobq8r",1.687456300588757e+18,2023-08-04 13:31:48+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.2214624147445965e+18,2023-08-13 13:32:15.430124,,,[]
"New in Public Notice: Mike Pence finally spoke out forcefully against Trump this week. But it’s far too little too late. 

Pence shows how Trump destroys everything he touches https://t.co/utDCYwBt9h",1.6874562505423872e+18,2023-08-04 13:31:36+00:00,FrankMikeDavis1,1.1142904141048504e+18,288277167.0,2023-08-13 13:32:15.430129,,,[]
"The successful attack by maritime drones of the Russian landing ship in Novorossiysk Bay is an outstanding operation that seriously changes the situation in the Black Sea. Despite enhanced security measures at its largest naval base and largest commercial port, the Russian Navy… https://t.co/jqo4iwNpOi",1.6874535113724436e+18,2023-08-04 13:20:43+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.505481949854503e+18,2023-08-13 13:32:16.281273,,,[]
"BREAKING:

Ukraine has attacked Russia’s biggest port in the northern Caucasus, Novorossiysk, with naval and aerial drones overnight. 

The Black Sea is becoming smaller and smaller for Russia.

https://t.co/0rvLbio1qF",1.6874534486549668e+18,2023-08-04 13:20:28+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.2227733024411484e+18,2023-08-13 13:32:16.281294,,,[]
"One year ago, our Congressional delegation’s arrival in Taiwan sent an unequivocal message: America stands with Taiwan as it defends itself and its freedom.
 
Solidarity with Taiwan is as important as ever, as our world faces a stark choice between democracy and autocracy. https://t.co/MKK0FJr6jR",1.6874515067593523e+18,2023-08-04 13:12:45+00:00,FrankMikeDavis1,1.1142904141048504e+18,15764644.0,2023-08-13 13:32:16.281318,,,[]
"The courageous Members of the Select Committee to Investigate the January 6th Attack knew the evidence and they knew the law.

The Committee’s patriotic work laid the foundation to this historic moment.

No one is above the law – not even a former President of the United States. https://t.co/SEHhJ3Gfa0",1.6874514077822116e+18,2023-08-04 13:12:21+00:00,FrankMikeDavis1,1.1142904141048504e+18,15764644.0,2023-08-13 13:32:16.281325,,,[]
"Q: Does it upset You, terribly, that Benedict Donald can't spend his grifted money on ""Ads and Rallies"" ???
______________________________________ https://t.co/wfGne7uyrf",1.6874469953618125e+18,2023-08-04 12:54:49+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:16.281340,,,[]
"""Celebrity Quiz"":

She was a popular TV actress from the 1950s to the 1970s. Who is this ??? https://t.co/5CN97SUv7n",1.6874453584550052e+18,2023-08-04 12:48:19+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:16.281347,,,[]
"""Life is Like a Box of Chocolates""!

Q: What is YOUR favorite piece of Chocolate ???

[Me: Turtles!] https://t.co/Kk7duSXkMl",1.687444011340972e+18,2023-08-04 12:42:58+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:16.281354,,,[]
"🇺🇸🌍THIS is why we work as hard as we do to find Americans living abroad, and to help them #VoteFromAbroad.

There is a BIG difference between parties, and Democrats are the party that works for all Americans. The party of hope and freedom.
#DemocratsDeliver #CupOfJoe #DemsAbroad https://t.co/UmBgYF7QxG",1.6874383986659738e+18,2023-08-04 12:20:39+00:00,FrankMikeDavis1,1.1142904141048504e+18,26775504.0,2023-08-13 13:32:16.281366,,,[]
"""Caption This"", if You dare. 😉

[Picture taken at a  CPAC ""MAGA cult gathering"".] https://t.co/VWJtJDhwdH",1.68742761131452e+18,2023-08-04 11:37:48+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.1142904141048504e+18,2023-08-13 13:32:16.281406,,,[]
"""Celebrity Stumper"":

Can You identify this (now adult) celebrity ??? https://t.co/9HD4XI0Mwm",1.6874272273973084e+18,2023-08-04 11:36:16+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.1142904141048504e+18,2023-08-13 13:32:16.281422,,,[]
"Which ""token"" is Your favorite ???

[Me: The Ship. 😀] https://t.co/3PHCtaw6C2",1.687427029795324e+18,2023-08-04 11:35:29+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.1142904141048504e+18,2023-08-13 13:32:16.281437,,,[]
Do You think that Jack Smith should prosecute Bill Barr ??? https://t.co/z9ywuxgTIt,1.6874269689191588e+18,2023-08-04 11:35:14+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.1142904141048504e+18,2023-08-13 13:32:16.281451,,,[]
Journalists receive evidence that Russia is bombarding Ukraine with missiles that Kyiv handed over to Moscow in 1990s https://t.co/1IcUaDPAxr,1.687403406690861e+18,2023-08-04 10:01:37+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.5240038089170084e+18,2023-08-13 13:32:16.281468,,,[]
"Ukrainian defenders strike 12 clusters of Russian manpower – General Staff report
https://t.co/HkeL7pWKkV",1.6874032744905275e+18,2023-08-04 10:01:05+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.5240038089170084e+18,2023-08-13 13:32:16.281485,,,"[{'url': 'https://t.co/HkeL7pWKkV', 'expanded_url': 'https://www.pravda.com.ua/eng/news/2023/08/4/7414138/', 'display_url': 'pravda.com.ua/eng/news/2023/…', 'indices': [98, 121]}]"
"The U.S. became the first country to start negotiating a bilateral agreement with Ukraine on security guarantees, Ukraine’s presidential office said.  

Meanwhile, Russia's naval base at Novorossiysk was attacked by sea boats, the Defense Ministry said. https://t.co/HkM3aUeFTo",1.6874029677274972e+18,2023-08-04 09:59:52+00:00,FrankMikeDavis1,1.1142904141048504e+18,2467791.0,2023-08-13 13:32:16.281500,,,[]
"🚨🚨🚨OUTRAGEOUS! 

Ten Republican members of Congress attended a Dec. 21 White House meeting focused on efforts to pressure former Vice President Mike Pence to help overturn the 2020 election. 

Those members of Congress were:

-Rep. Jim Jordan (R-Ohio)

-Rep. Marjorie Taylor… https://t.co/n38bREwSCo https://t.co/K6fTY2FS7X",1.6874015690236232e+18,2023-08-04 09:54:19+00:00,FrankMikeDavis1,1.1142904141048504e+18,8.19994707061248e+17,2023-08-13 13:32:16.281515,,,[]
Experts at CNN say I’m one of the most vulnerable senators in the entire country – and Washington Republicans are already launching attacks to defeat me. That’s why I’m counting on folks like you to help me fight back. Will you please chip in now?,1.6874014466673336e+18,2023-08-04 09:53:49+00:00,FrankMikeDavis1,1.1142904141048504e+18,24768753.0,2023-08-13 13:32:16.281531,,,[]
"Wait...Christina Bobb was in the Willard Hotel's ""War Room"" when, according to Cassidy Hutchinson, Mark Meadows was on the phone to people in that room firming up the J6 insurrection plans.

Why hasn't she been indicted ??? https://t.co/NMHorUUr0D https://t.co/hDWuSdoUMw",1.6872835247541535e+18,2023-08-04 02:05:15+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:16.281556,,,"[{'url': 'https://t.co/NMHorUUr0D', 'expanded_url': 'https://twitter.com/patriottakes/status/1687266106937917440', 'display_url': 'twitter.com/patriottakes/s…', 'indices': [224, 247]}]"
"ANSWER: ""Scarlett Ingrid Johansson"" was born November 22, 1984 in New York City. She was the world's highest paid actress in 2018 and 2019. https://t.co/iBET8ixrPZ",1.6872794762315776e+18,2023-08-04 01:49:09+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.1142904141048504e+18,2023-08-13 13:32:16.281577,,,[]
"@LakotaMan1 Q: Since TRaitor TRump condones grabbing women by the ""p"", and he desires to use ""Replacement Doctrine"" to subjugate all people of color, why would they EVEN consider voting for this misogynist racist ??? https://t.co/wAKKPGYv0N",1.6872789935846605e+18,2023-08-04 01:47:14+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.1142904141048504e+18,2023-08-13 13:32:16.281604,,,[]
"@itsJeffTiedrich American General, Benedict Arnold, defected to the enemy British Army to plan the capture of Fort West Point.

TRaitor TRump tried to overthrow Democracy &amp; is allied with enemy Putin.

Q: In 1800, would the U.S. Congress have ALLOWED Benedict Arnold to return &amp; RUN for ""POTUS"" ?? https://t.co/9qjnuzf9qc",1.687278534060839e+18,2023-08-04 01:45:25+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.1142904141048504e+18,2023-08-13 13:32:16.281619,,,[]
Black is Beautiful. Make sure to let Maga know. 👊🏽 https://t.co/8lhBl5frzI,1.6872760856778752e+18,2023-08-04 01:35:41+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.2375168423039918e+18,2023-08-13 13:32:16.281647,,,[]
"Just in case any of you were starting to wonder if we'd been a little too hard on Bill Barr, let me remind you that due to his blatant lies about the Mueller Report, half the country thinks Russian collusion was a hoax.

And the rest of us are tired of explaining it to fools.",1.6872757673217884e+18,2023-08-04 01:34:25+00:00,FrankMikeDavis1,1.1142904141048504e+18,87983041.0,2023-08-13 13:32:16.281660,,,[]
"Donald Trump wasn’t charged for “lying” or “speech.” The indictment acknowledges his 1st Amendment right to say what he wanted &amp; lying is not a crime.

He’s been charged for his unlawful CONDUCT: Conspiring to defraud the U.S., obstruct an official proceeding, &amp; threaten rights.",1.6872751014969713e+18,2023-08-04 01:31:46+00:00,FrankMikeDavis1,1.1142904141048504e+18,7.398441979356447e+17,2023-08-13 13:32:16.281674,,,[]
"To lower the cost of automobiles, appliances, smartphones, and more, we need semiconductors — tiny computer chips that power almost everything in our lives.

We invented these chips and, thanks to the CHIPS and Science Act, they'll be made in America again. https://t.co/B3JtDdmyej",1.687270216915415e+18,2023-08-04 01:12:22+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.3491490969096684e+18,2023-08-13 13:32:16.281688,,,[]
"The message I get time and time again from CEOs of Fortune 500 companies is that they'll invest if the federal government invests.

That's why I signed the CHIPS and Science Act — to supercharge our efforts to make semiconductors here in America.",1.6872701728291348e+18,2023-08-04 01:12:11+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.3491490969096684e+18,2023-08-13 13:32:16.281703,,,[]
"If you served during Vietnam, the Gulf War, or after 9/11, or are a surviving family member of one of these heroes, you may be eligible for PACT Act benefits. 

Head to https://t.co/gDiiPR1CfA by August 9th to apply to be eligible for backdated benefits. https://t.co/laJzMJzG0h",1.6872701129008947e+18,2023-08-04 01:11:57+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.3491490969096684e+18,2023-08-13 13:32:16.283212,,,[]
"Made in America is becoming a reality.

Thanks to our historic investment to connect everyone to high-speed Internet by 2030, Nokia will begin manufacturing broadband electronics products in America at scale for the first time.",1.6872700503511982e+18,2023-08-04 01:11:42+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.3491490969096684e+18,2023-08-13 13:32:16.283226,,,[]
"🚨🚨🚨 MAJOR BREAKING:
Judge Moxila Upadhyaya just said Donald Trump faces a maximum of FIFTY FIVE YEARS in prison if convicted on all counts.

Should he serve the maximum sentence? https://t.co/g8MBoUSeTH",1.6872626072819876e+18,2023-08-04 00:42:08+00:00,FrankMikeDavis1,1.1142904141048504e+18,8.19994707061248e+17,2023-08-13 13:32:16.283235,,,[]
"Q: Since TRaitor TRump condones grabbing women by the ""p"", and he desires to use ""Replacement Doctrine"" to subjugate all people of color, why would they EVEN consider voting for this misogynist racist ??? https://t.co/BjqQ4t8KxC",1.687262453057364e+18,2023-08-04 00:41:31+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:16.283247,,,[]
"🧰🧰🧰
BREAKING: Federalist Society religious zealot paymaster, Leonard Leo, paid for a $600-1,000 per night 6 day vacation at a Montana luxury resort in Oct, 2021 for Trump MAGA Judge Aileen Cannon according to her 2022 financial disclosures. —@PuestoLoco https://t.co/Da2W4XocYe",1.6872352154988872e+18,2023-08-03 22:53:17+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.567988883891028e+18,2023-08-13 13:32:16.283282,,,[]
"🚨🚨🚨MAJOR BREAKING: Former Trump fixer Michael Cohen says there is evidence that Jared Kushner has FLIPPED.

According to legal experts, you can find out a lot about an indictment by looking into names that ARE NOT present within it. 

Said Michael Cohen: “think the more… https://t.co/CKRSJphKQf https://t.co/6IjOBRBySz",1.6872064830738473e+18,2023-08-03 20:59:07+00:00,FrankMikeDavis1,1.1142904141048504e+18,8.19994707061248e+17,2023-08-13 13:32:16.283291,,,[]
"As Fulton County D.A. Fani Willis announced, “The work is accomplished. We’re ready to go.” The perimeter is secure: Orange barricades have been installed outside the entrance to the Fulton County courthouse. Numerous other measures have been taken to enhance safety and… https://t.co/zQ2jBpzyfM https://t.co/GVsZmDjmu8",1.6872060221408584e+18,2023-08-03 20:57:17+00:00,FrankMikeDavis1,1.1142904141048504e+18,339351467.0,2023-08-13 13:32:16.283300,,,[]
"Less than three hours before he's arraigned in the DC District Court, Trump's campaign blasts out a multipage screed of attacks against prosecutor Jack Smith and his wife. https://t.co/h2uG9fEETE",1.6872054373752013e+18,2023-08-03 20:54:57+00:00,FrankMikeDavis1,1.1142904141048504e+18,2249531.0,2023-08-13 13:32:16.283310,,,[]
Conditions of release... agreed to by both sides - no violations of federal law. Must appear in court as required. Must sign appearance bond. Shall not communicate about the facts of the case to any individual known to the defendant to be a witness except through attorneys.,1.6872053685130772e+18,2023-08-03 20:54:41+00:00,FrankMikeDavis1,1.1142904141048504e+18,86129724.0,2023-08-13 13:32:16.283319,,,[]
"Count I- Five year max
Count II- 20 year max
Count III- 20 year max
Count IV - 10 year max

Trump has the right to remain silent. 
But, of course, not the capacity.",1.6872053084002757e+18,2023-08-03 20:54:26+00:00,FrankMikeDavis1,1.1142904141048504e+18,8.724601231254487e+17,2023-08-13 13:32:16.283329,,,[]
"New: Magistrate judge sets Aug. 28, 2023 as the first hearing date for Trump before US district court judge Tanya Chutkan (the latest of the three options given)",1.6872052395340145e+18,2023-08-03 20:54:10+00:00,FrankMikeDavis1,1.1142904141048504e+18,2475407894.0,2023-08-13 13:32:16.283338,,,[]
"MARC SHORT tells CBS @NorahODonnell, when asked about Pence’s notes, that it was Pence’s “tendency” to take “contemporaneous notes” during his time as VP… says Trump asked Pence to “violate” his oath to the Constitution",1.687205120726225e+18,2023-08-03 20:53:42+00:00,FrankMikeDavis1,1.1142904141048504e+18,86129724.0,2023-08-13 13:32:16.283347,,,[]
"Expect the government to turn over a full set of discovery, organized and indexed, within days.",1.6872050686120264e+18,2023-08-03 20:53:29+00:00,FrankMikeDavis1,1.1142904141048504e+18,8.724601231254487e+17,2023-08-13 13:32:16.283356,,,[]
"Judge Upadhyaya informed Trump that if he violates the conditions of his release, an arrest warrant can be issued for him and he could be detained (a normal part of arraignments). @MSNBC",1.6872049748315546e+18,2023-08-03 20:53:07+00:00,FrankMikeDavis1,1.1142904141048504e+18,32871086.0,2023-08-13 13:32:16.283365,,,[]
"""And now, as of 4:24pm today, August 3, 2023, former President Donald Trump has issued his plea. He is standing, facing the judge. He says, 'Not guilty.'"" -Rachel Maddow relays reporting from Donald Trump's arraignment. https://t.co/iOv4trIJuN",1.6872047403993375e+18,2023-08-03 20:52:11+00:00,FrankMikeDavis1,1.1142904141048504e+18,91180720.0,2023-08-13 13:32:16.283374,,,[]
"Yes, PLEASE. 🙏👍📺 https://t.co/VXikdiSFww",1.687203506435117e+18,2023-08-03 20:47:17+00:00,FrankMikeDavis1,1.1142904141048504e+18,304679484.0,2023-08-13 13:32:16.283383,,,[]
"Here is TRaitor TRump's official response to his ""J6 Indictments"".

What are Your thoughts about this ???
______________________________________ https://t.co/lzmZi6Dj2X",1.6872016041378038e+18,2023-08-03 20:39:43+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.1142904141048504e+18,2023-08-13 13:32:16.283397,,,[]
"BAD NEWS, Jim Jordan:

I just walked out of a room full of Republicans who will NOT vote for you:

You’re not going to believe the reason, so keep reading. 

People who respect our Constitution will LOVE this story. 

So you'll hate it, Jim. 

I attended one of the most powerful… https://t.co/v6hRRyt7ac https://t.co/EpUg1qYNhH",1.6871928207994511e+18,2023-08-03 20:04:49+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.3767098196132536e+18,2023-08-13 13:32:16.283406,,,[]
"Pence: Sadly, the president was surrounded by a group of crackpot lawyers that kept telling him what his itching ears wanted to hear. https://t.co/XhapAuEsD7",1.687189224498385e+18,2023-08-03 19:50:32+00:00,FrankMikeDavis1,1.1142904141048504e+18,16635277.0,2023-08-13 13:32:16.283426,,,[]
"Republican Roadblock Could Derail November Vote to Protect Abortion Access in Ohio
https://t.co/I0sME3jwkX",1.6871890999485112e+18,2023-08-03 19:50:02+00:00,FrankMikeDavis1,1.1142904141048504e+18,1.5048262673627423e+18,2023-08-13 13:32:16.283435,,,"[{'url': 'https://t.co/I0sME3jwkX', 'expanded_url': 'https://www.msnbc.com/katie-phang/watch/republican-roadblock-could-derail-november-vote-to-protect-abortion-access-in-ohio-189579845752?cid=sm_npd_ms_tw_jy', 'display_url': 'msnbc.com/katie-phang/wa…', 'indices': [103, 126]}]"
"""Involuntary Manslaughter"" is defined as ""an unintentional killing that results from recklessness"". 

Q: Do You think that Governor Abbott should be charged with ""involuntary manslaughter"" due to his reckless approval of these ""razor wire"" barriers ??? https://t.co/ev6GUmioSy",1.6871890204747858e+18,2023-08-03 19:49:43+00:00,FrankMikeDavis1,1.1142904141048504e+18,,2023-08-13 13:32:16.283444,,,"[{'url': 'https://t.co/ev6GUmioSy', 'expanded_url': 'https://twitter.com/KatiePhang/status/1687177678493798400', 'display_url': 'twitter.com/KatiePhang/sta…', 'indices': [253, 276]}]"
