user_id,generation_id,original_post_id,original_text,stimulus,generation_index,generated_text,similarity_scores,rouge1_fmeasure,rouge1_recall,rouge1_precision,rouge2_fmeasure,rouge2_recall,rouge2_precision,rougel_fmeasure,rougel_recall,rougel_precision,llm_evaluation_authenticity,llm_evaluation_style_consistency,llm_evaluation_matching_intent,persona_general_decription,persona_brevity_style,persona_language_formality,persona_narrative_voice,persona_vocabulary_range,persona_punctuation_style,persona_controversy_handling,persona_community_role,persona_content_triggers,persona_reaction_patterns,persona_message_effectiveness,persona_opinion_expression,persona_emotional_expression,persona_cognitive_patterns,persona_social_orientation,persona_conflict_approach,persona_value_signals,persona_identity_projection,persona_belief_expression,persona_stress_indicators,persona_adaptability_signs,persona_authenticity_markers
459_7459,1738561381902892491_gen_1,1738561381902892491,"The #GeorgiaIndictment is the most insane yet by the looniest prosecutor yet. Claims tweets are conspiracies, legal advice is a crime, Constitutional law is a criminal act, and demanding officials do their job criminal solicitation. It is an embarrassment to the state of Georgia.","Comment: The Georgia indictment involves allegations that certain actions, including tweets, legal advice, and demands for officials to perform their duties, are being considered criminal acts by the prosecutor.",1,,0.824512243270874,0.425,0.38636363636363635,0.4722222222222222,0.17948717948717952,0.16279069767441862,0.2,0.325,0.29545454545454547,0.3611111111111111,7,8,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
459_7459,1738561381902892491_gen_2,1738561381902892491,"The #GeorgiaIndictment is the most insane yet by the looniest prosecutor yet. Claims tweets are conspiracies, legal advice is a crime, Constitutional law is a criminal act, and demanding officials do their job criminal solicitation. It is an embarrassment to the state of Georgia.","Comment: The Georgia indictment involves allegations that certain actions, including tweets, legal advice, and demands for officials to perform their duties, are being considered criminal acts by the prosecutor.",2,,0.824512243270874,0.425,0.38636363636363635,0.4722222222222222,0.17948717948717952,0.16279069767441862,0.2,0.325,0.29545454545454547,0.3611111111111111,7,8,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
459_7459,1738561381902892491_gen_3,1738561381902892491,"The #GeorgiaIndictment is the most insane yet by the looniest prosecutor yet. Claims tweets are conspiracies, legal advice is a crime, Constitutional law is a criminal act, and demanding officials do their job criminal solicitation. It is an embarrassment to the state of Georgia.","Comment: The Georgia indictment involves allegations that certain actions, including tweets, legal advice, and demands for officials to perform their duties, are being considered criminal acts by the prosecutor.",3,,0.824512243270874,0.425,0.38636363636363635,0.4722222222222222,0.17948717948717952,0.16279069767441862,0.2,0.325,0.29545454545454547,0.3611111111111111,7,8,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
459_7459,1738561381902892491_gen_4,1738561381902892491,"The #GeorgiaIndictment is the most insane yet by the looniest prosecutor yet. Claims tweets are conspiracies, legal advice is a crime, Constitutional law is a criminal act, and demanding officials do their job criminal solicitation. It is an embarrassment to the state of Georgia.","Comment: The Georgia indictment involves allegations that certain actions, including tweets, legal advice, and demands for officials to perform their duties, are being considered criminal acts by the prosecutor.",4,,0.824512243270874,0.425,0.38636363636363635,0.4722222222222222,0.17948717948717952,0.16279069767441862,0.2,0.325,0.29545454545454547,0.3611111111111111,7,8,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
460_7460,1738561381902930380_gen_0,1738561381902930380,The Uniparty is packed with pedophiles who they blackmail to keep in line for political purposes.,Statement: Allegation of political figures being controlled through blackmail involving criminal activities.,0,,0.6881891489028931,0.04761904761904762,0.0625,0.038461538461538464,0.0,0.0,0.0,0.04761904761904762,0.0625,0.038461538461538464,7,8,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
460_7460,1738561381902930380_gen_1,1738561381902930380,The Uniparty is packed with pedophiles who they blackmail to keep in line for political purposes.,Statement: Allegation of political figures being controlled through blackmail involving criminal activities.,1,,0.6881891489028931,0.04761904761904762,0.0625,0.038461538461538464,0.0,0.0,0.0,0.04761904761904762,0.0625,0.038461538461538464,7,8,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
460_7460,1738561381902930380_gen_2,1738561381902930380,The Uniparty is packed with pedophiles who they blackmail to keep in line for political purposes.,Statement: Allegation of political figures being controlled through blackmail involving criminal activities.,2,,0.6881891489028931,0.04761904761904762,0.0625,0.038461538461538464,0.0,0.0,0.0,0.04761904761904762,0.0625,0.038461538461538464,7,8,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
460_7460,1738561381902930380_gen_3,1738561381902930380,The Uniparty is packed with pedophiles who they blackmail to keep in line for political purposes.,Statement: Allegation of political figures being controlled through blackmail involving criminal activities.,3,,0.6881891489028931,0.04761904761904762,0.0625,0.038461538461538464,0.0,0.0,0.0,0.04761904761904762,0.0625,0.038461538461538464,7,8,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
460_7460,1738561381902930380_gen_4,1738561381902930380,The Uniparty is packed with pedophiles who they blackmail to keep in line for political purposes.,Statement: Allegation of political figures being controlled through blackmail involving criminal activities.,4,,0.6881891489028931,0.04761904761904762,0.0625,0.038461538461538464,0.0,0.0,0.0,0.04761904761904762,0.0625,0.038461538461538464,7,8,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
461_7461,1738561381902966477_gen_0,1738561381902966477,Do you think President Trump should attend the inauguration?,Question about whether President Trump should attend the inauguration.,0,,0.6494638919830322,0.23255813953488372,0.5555555555555556,0.14705882352941177,0.0,0.0,0.0,0.13953488372093023,0.3333333333333333,0.08823529411764706,8,7,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
461_7461,1738561381902966477_gen_1,1738561381902966477,Do you think President Trump should attend the inauguration?,Question about whether President Trump should attend the inauguration.,1,,0.6494638919830322,0.23255813953488372,0.5555555555555556,0.14705882352941177,0.0,0.0,0.0,0.13953488372093023,0.3333333333333333,0.08823529411764706,8,7,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
461_7461,1738561381902966477_gen_2,1738561381902966477,Do you think President Trump should attend the inauguration?,Question about whether President Trump should attend the inauguration.,2,,0.6494638919830322,0.23255813953488372,0.5555555555555556,0.14705882352941177,0.0,0.0,0.0,0.13953488372093023,0.3333333333333333,0.08823529411764706,8,7,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
461_7461,1738561381902966477_gen_3,1738561381902966477,Do you think President Trump should attend the inauguration?,Question about whether President Trump should attend the inauguration.,3,,0.6494638919830322,0.23255813953488372,0.5555555555555556,0.14705882352941177,0.0,0.0,0.0,0.13953488372093023,0.3333333333333333,0.08823529411764706,8,7,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
461_7461,1738561381902966477_gen_4,1738561381902966477,Do you think President Trump should attend the inauguration?,Question about whether President Trump should attend the inauguration.,4,,0.6494638919830322,0.23255813953488372,0.5555555555555556,0.14705882352941177,0.0,0.0,0.0,0.13953488372093023,0.3333333333333333,0.08823529411764706,8,7,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
462_7462,1738561381903000526_gen_0,1738561381903000526,We have to many  in both parties that don't give a crap about  you or i. They're only in politics for their own egos and to make connections to advance their own wealth and stature. If you listen to these politicians talk over half of them are dumb as a rock,"Comment: Criticism of politicians from both major parties, suggesting they are self-serving and lack intelligence, with a focus on their motivations being personal gain and status rather than public service.",0,,0.6484034061431885,0.23636363636363636,0.24528301886792453,0.22807017543859648,0.01851851851851852,0.019230769230769232,0.017857142857142856,0.10909090909090909,0.11320754716981132,0.10526315789473684,8,9,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
462_7462,1738561381903000526_gen_1,1738561381903000526,We have to many  in both parties that don't give a crap about  you or i. They're only in politics for their own egos and to make connections to advance their own wealth and stature. If you listen to these politicians talk over half of them are dumb as a rock,"Comment: Criticism of politicians from both major parties, suggesting they are self-serving and lack intelligence, with a focus on their motivations being personal gain and status rather than public service.",1,,0.6484034061431885,0.23636363636363636,0.24528301886792453,0.22807017543859648,0.01851851851851852,0.019230769230769232,0.017857142857142856,0.10909090909090909,0.11320754716981132,0.10526315789473684,8,9,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
462_7462,1738561381903000526_gen_2,1738561381903000526,We have to many  in both parties that don't give a crap about  you or i. They're only in politics for their own egos and to make connections to advance their own wealth and stature. If you listen to these politicians talk over half of them are dumb as a rock,"Comment: Criticism of politicians from both major parties, suggesting they are self-serving and lack intelligence, with a focus on their motivations being personal gain and status rather than public service.",2,,0.6484034061431885,0.23636363636363636,0.24528301886792453,0.22807017543859648,0.01851851851851852,0.019230769230769232,0.017857142857142856,0.10909090909090909,0.11320754716981132,0.10526315789473684,8,9,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
462_7462,1738561381903000526_gen_3,1738561381903000526,We have to many  in both parties that don't give a crap about  you or i. They're only in politics for their own egos and to make connections to advance their own wealth and stature. If you listen to these politicians talk over half of them are dumb as a rock,"Comment: Criticism of politicians from both major parties, suggesting they are self-serving and lack intelligence, with a focus on their motivations being personal gain and status rather than public service.",3,,0.6484034061431885,0.23636363636363636,0.24528301886792453,0.22807017543859648,0.01851851851851852,0.019230769230769232,0.017857142857142856,0.10909090909090909,0.11320754716981132,0.10526315789473684,8,9,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
462_7462,1738561381903000526_gen_4,1738561381903000526,We have to many  in both parties that don't give a crap about  you or i. They're only in politics for their own egos and to make connections to advance their own wealth and stature. If you listen to these politicians talk over half of them are dumb as a rock,"Comment: Criticism of politicians from both major parties, suggesting they are self-serving and lack intelligence, with a focus on their motivations being personal gain and status rather than public service.",4,,0.6484034061431885,0.23636363636363636,0.24528301886792453,0.22807017543859648,0.01851851851851852,0.019230769230769232,0.017857142857142856,0.10909090909090909,0.11320754716981132,0.10526315789473684,8,9,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
463_7463,1738561381903035343_gen_0,1738561381903035343,"""We hold these truths to be self-evident, that all men are created equal, that they are endowed by their Creator with certain unalienable Rights, that among these are Life, Liberty and the pursuit of Happiness.""",Statement: Quoting a well-known historical document that emphasizes equality and unalienable rights.,0,,0.805375337600708,0.875,0.9722222222222222,0.7954545454545454,0.8717948717948717,0.9714285714285714,0.7906976744186046,0.875,0.9722222222222222,0.7954545454545454,10,10,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
463_7463,1738561381903035343_gen_1,1738561381903035343,"""We hold these truths to be self-evident, that all men are created equal, that they are endowed by their Creator with certain unalienable Rights, that among these are Life, Liberty and the pursuit of Happiness.""",Statement: Quoting a well-known historical document that emphasizes equality and unalienable rights.,1,,0.805375337600708,0.875,0.9722222222222222,0.7954545454545454,0.8717948717948717,0.9714285714285714,0.7906976744186046,0.875,0.9722222222222222,0.7954545454545454,10,10,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
463_7463,1738561381903035343_gen_2,1738561381903035343,"""We hold these truths to be self-evident, that all men are created equal, that they are endowed by their Creator with certain unalienable Rights, that among these are Life, Liberty and the pursuit of Happiness.""",Statement: Quoting a well-known historical document that emphasizes equality and unalienable rights.,2,,0.805375337600708,0.875,0.9722222222222222,0.7954545454545454,0.8717948717948717,0.9714285714285714,0.7906976744186046,0.875,0.9722222222222222,0.7954545454545454,10,10,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
463_7463,1738561381903035343_gen_3,1738561381903035343,"""We hold these truths to be self-evident, that all men are created equal, that they are endowed by their Creator with certain unalienable Rights, that among these are Life, Liberty and the pursuit of Happiness.""",Statement: Quoting a well-known historical document that emphasizes equality and unalienable rights.,3,,0.805375337600708,0.875,0.9722222222222222,0.7954545454545454,0.8717948717948717,0.9714285714285714,0.7906976744186046,0.875,0.9722222222222222,0.7954545454545454,10,10,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
463_7463,1738561381903035343_gen_4,1738561381903035343,"""We hold these truths to be self-evident, that all men are created equal, that they are endowed by their Creator with certain unalienable Rights, that among these are Life, Liberty and the pursuit of Happiness.""",Statement: Quoting a well-known historical document that emphasizes equality and unalienable rights.,4,,0.805375337600708,0.875,0.9722222222222222,0.7954545454545454,0.8717948717948717,0.9714285714285714,0.7906976744186046,0.875,0.9722222222222222,0.7954545454545454,10,10,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
464_7464,1738561381903072464_gen_0,1738561381903072464,Is this a good time to buy $DOT?,Question: Inquiring about the timing for purchasing the cryptocurrency Polkadot (DOT).,0,,0.7257971167564392,0.10526315789473685,0.25,0.06666666666666667,0.0,0.0,0.0,0.10526315789473685,0.25,0.06666666666666667,8,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
464_7464,1738561381903072464_gen_1,1738561381903072464,Is this a good time to buy $DOT?,Question: Inquiring about the timing for purchasing the cryptocurrency Polkadot (DOT).,1,,0.7257971167564392,0.10526315789473685,0.25,0.06666666666666667,0.0,0.0,0.0,0.10526315789473685,0.25,0.06666666666666667,8,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
464_7464,1738561381903072464_gen_2,1738561381903072464,Is this a good time to buy $DOT?,Question: Inquiring about the timing for purchasing the cryptocurrency Polkadot (DOT).,2,,0.7257971167564392,0.10526315789473685,0.25,0.06666666666666667,0.0,0.0,0.0,0.10526315789473685,0.25,0.06666666666666667,8,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
464_7464,1738561381903072464_gen_3,1738561381903072464,Is this a good time to buy $DOT?,Question: Inquiring about the timing for purchasing the cryptocurrency Polkadot (DOT).,3,,0.7257971167564392,0.10526315789473685,0.25,0.06666666666666667,0.0,0.0,0.0,0.10526315789473685,0.25,0.06666666666666667,8,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
464_7464,1738561381903072464_gen_4,1738561381903072464,Is this a good time to buy $DOT?,Question: Inquiring about the timing for purchasing the cryptocurrency Polkadot (DOT).,4,,0.7257971167564392,0.10526315789473685,0.25,0.06666666666666667,0.0,0.0,0.0,0.10526315789473685,0.25,0.06666666666666667,8,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
465_7465,1738561381903106513_gen_0,1738561381903106513,"$DOT closed above 6.86$. Key level on the monthly timeframe, looks good for more upside","Statement: The cryptocurrency DOT has closed above the price of $6.86, which is identified as a significant level on the monthly chart, suggesting potential for further price increase.",0,,0.9206727743148804,0.4680851063829787,0.6875,0.3548387096774194,0.3555555555555555,0.5333333333333333,0.26666666666666666,0.4680851063829787,0.6875,0.3548387096774194,8,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
465_7465,1738561381903106513_gen_1,1738561381903106513,"$DOT closed above 6.86$. Key level on the monthly timeframe, looks good for more upside","Statement: The cryptocurrency DOT has closed above the price of $6.86, which is identified as a significant level on the monthly chart, suggesting potential for further price increase.",1,,0.9206727743148804,0.4680851063829787,0.6875,0.3548387096774194,0.3555555555555555,0.5333333333333333,0.26666666666666666,0.4680851063829787,0.6875,0.3548387096774194,8,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
465_7465,1738561381903106513_gen_2,1738561381903106513,"$DOT closed above 6.86$. Key level on the monthly timeframe, looks good for more upside","Statement: The cryptocurrency DOT has closed above the price of $6.86, which is identified as a significant level on the monthly chart, suggesting potential for further price increase.",2,,0.9206727743148804,0.4680851063829787,0.6875,0.3548387096774194,0.3555555555555555,0.5333333333333333,0.26666666666666666,0.4680851063829787,0.6875,0.3548387096774194,8,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
465_7465,1738561381903106513_gen_3,1738561381903106513,"$DOT closed above 6.86$. Key level on the monthly timeframe, looks good for more upside","Statement: The cryptocurrency DOT has closed above the price of $6.86, which is identified as a significant level on the monthly chart, suggesting potential for further price increase.",3,,0.9206727743148804,0.4680851063829787,0.6875,0.3548387096774194,0.3555555555555555,0.5333333333333333,0.26666666666666666,0.4680851063829787,0.6875,0.3548387096774194,8,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
465_7465,1738561381903106513_gen_4,1738561381903106513,"$DOT closed above 6.86$. Key level on the monthly timeframe, looks good for more upside","Statement: The cryptocurrency DOT has closed above the price of $6.86, which is identified as a significant level on the monthly chart, suggesting potential for further price increase.",4,,0.9206727743148804,0.4680851063829787,0.6875,0.3548387096774194,0.3555555555555555,0.5333333333333333,0.26666666666666666,0.4680851063829787,0.6875,0.3548387096774194,8,9,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
466_7466,1738561381903140562_gen_0,1738561381903140562,"#NYR have hired Christian Hmura as a skills and performance development coach, per source. He will be on the coaching staff and around the team regularly. 

Mark Ciaccio is still with the organization, but in a new role as a prospect development skills coach.","Information: The New York Rangers have appointed Christian Hmura as a skills and performance development coach, and he will be part of the coaching staff. Mark Ciaccio remains with the organization but has transitioned to a new role as a prospect development skills coach",0,,0.8026900291442871,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.6590909090909091,0.6590909090909091,0.6590909090909091,8,9,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
466_7466,1738561381903140562_gen_1,1738561381903140562,"#NYR have hired Christian Hmura as a skills and performance development coach, per source. He will be on the coaching staff and around the team regularly. 

Mark Ciaccio is still with the organization, but in a new role as a prospect development skills coach.","Information: The New York Rangers have appointed Christian Hmura as a skills and performance development coach, and he will be part of the coaching staff. Mark Ciaccio remains with the organization but has transitioned to a new role as a prospect development skills coach",1,,0.8026900291442871,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.6590909090909091,0.6590909090909091,0.6590909090909091,8,9,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
466_7466,1738561381903140562_gen_2,1738561381903140562,"#NYR have hired Christian Hmura as a skills and performance development coach, per source. He will be on the coaching staff and around the team regularly. 

Mark Ciaccio is still with the organization, but in a new role as a prospect development skills coach.","Information: The New York Rangers have appointed Christian Hmura as a skills and performance development coach, and he will be part of the coaching staff. Mark Ciaccio remains with the organization but has transitioned to a new role as a prospect development skills coach",2,,0.8026900291442871,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.6590909090909091,0.6590909090909091,0.6590909090909091,8,9,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
466_7466,1738561381903140562_gen_3,1738561381903140562,"#NYR have hired Christian Hmura as a skills and performance development coach, per source. He will be on the coaching staff and around the team regularly. 

Mark Ciaccio is still with the organization, but in a new role as a prospect development skills coach.","Information: The New York Rangers have appointed Christian Hmura as a skills and performance development coach, and he will be part of the coaching staff. Mark Ciaccio remains with the organization but has transitioned to a new role as a prospect development skills coach",3,,0.8026900291442871,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.6590909090909091,0.6590909090909091,0.6590909090909091,8,9,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
466_7466,1738561381903140562_gen_4,1738561381903140562,"#NYR have hired Christian Hmura as a skills and performance development coach, per source. He will be on the coaching staff and around the team regularly. 

Mark Ciaccio is still with the organization, but in a new role as a prospect development skills coach.","Information: The New York Rangers have appointed Christian Hmura as a skills and performance development coach, and he will be part of the coaching staff. Mark Ciaccio remains with the organization but has transitioned to a new role as a prospect development skills coach",4,,0.8026900291442871,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.6590909090909091,0.6590909090909091,0.6590909090909091,8,9,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
467_7467,1738561381903174355_gen_0,1738561381903174355,"Chris Kreider reflects on how the #NYR 2022-23 season ended: ""I think like every guy on that team, I've got a pit in my stomach. I expect that to turn into a bit of a chip on everyone's shoulder.""",Comment: Chris Kreider discusses his feelings about the conclusion of the New York Rangers' 2022-23 season and anticipates it will motivate the team moving forward.,0,,0.906926691532135,0.4556962025316456,0.42857142857142855,0.4864864864864865,0.2077922077922078,0.1951219512195122,0.2222222222222222,0.3544303797468354,0.3333333333333333,0.3783783783783784,7,8,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
467_7467,1738561381903174355_gen_1,1738561381903174355,"Chris Kreider reflects on how the #NYR 2022-23 season ended: ""I think like every guy on that team, I've got a pit in my stomach. I expect that to turn into a bit of a chip on everyone's shoulder.""",Comment: Chris Kreider discusses his feelings about the conclusion of the New York Rangers' 2022-23 season and anticipates it will motivate the team moving forward.,1,,0.906926691532135,0.4556962025316456,0.42857142857142855,0.4864864864864865,0.2077922077922078,0.1951219512195122,0.2222222222222222,0.3544303797468354,0.3333333333333333,0.3783783783783784,7,8,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
467_7467,1738561381903174355_gen_2,1738561381903174355,"Chris Kreider reflects on how the #NYR 2022-23 season ended: ""I think like every guy on that team, I've got a pit in my stomach. I expect that to turn into a bit of a chip on everyone's shoulder.""",Comment: Chris Kreider discusses his feelings about the conclusion of the New York Rangers' 2022-23 season and anticipates it will motivate the team moving forward.,2,,0.906926691532135,0.4556962025316456,0.42857142857142855,0.4864864864864865,0.2077922077922078,0.1951219512195122,0.2222222222222222,0.3544303797468354,0.3333333333333333,0.3783783783783784,7,8,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
467_7467,1738561381903174355_gen_3,1738561381903174355,"Chris Kreider reflects on how the #NYR 2022-23 season ended: ""I think like every guy on that team, I've got a pit in my stomach. I expect that to turn into a bit of a chip on everyone's shoulder.""",Comment: Chris Kreider discusses his feelings about the conclusion of the New York Rangers' 2022-23 season and anticipates it will motivate the team moving forward.,3,,0.906926691532135,0.4556962025316456,0.42857142857142855,0.4864864864864865,0.2077922077922078,0.1951219512195122,0.2222222222222222,0.3544303797468354,0.3333333333333333,0.3783783783783784,7,8,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
467_7467,1738561381903174355_gen_4,1738561381903174355,"Chris Kreider reflects on how the #NYR 2022-23 season ended: ""I think like every guy on that team, I've got a pit in my stomach. I expect that to turn into a bit of a chip on everyone's shoulder.""",Comment: Chris Kreider discusses his feelings about the conclusion of the New York Rangers' 2022-23 season and anticipates it will motivate the team moving forward.,4,,0.906926691532135,0.4556962025316456,0.42857142857142855,0.4864864864864865,0.2077922077922078,0.1951219512195122,0.2222222222222222,0.3544303797468354,0.3333333333333333,0.3783783783783784,7,8,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
468_7468,1738561381903209428_gen_0,1738561381903209428,"#Isles Originals are BACK! 

Submit yours today. ⬇️","Statement: Announcement of the return of a program or initiative called ""Isles Originals"" with an invitation for submissions.",0,,0.9131829142570496,0.5185185185185185,1.0,0.35,0.23999999999999996,0.5,0.15789473684210525,0.29629629629629634,0.5714285714285714,0.2,8,7,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
468_7468,1738561381903209428_gen_1,1738561381903209428,"#Isles Originals are BACK! 

Submit yours today. ⬇️","Statement: Announcement of the return of a program or initiative called ""Isles Originals"" with an invitation for submissions.",1,,0.9131829142570496,0.5185185185185185,1.0,0.35,0.23999999999999996,0.5,0.15789473684210525,0.29629629629629634,0.5714285714285714,0.2,8,7,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
468_7468,1738561381903209428_gen_2,1738561381903209428,"#Isles Originals are BACK! 

Submit yours today. ⬇️","Statement: Announcement of the return of a program or initiative called ""Isles Originals"" with an invitation for submissions.",2,,0.9131829142570496,0.5185185185185185,1.0,0.35,0.23999999999999996,0.5,0.15789473684210525,0.29629629629629634,0.5714285714285714,0.2,8,7,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
468_7468,1738561381903209428_gen_3,1738561381903209428,"#Isles Originals are BACK! 

Submit yours today. ⬇️","Statement: Announcement of the return of a program or initiative called ""Isles Originals"" with an invitation for submissions.",3,,0.9131829142570496,0.5185185185185185,1.0,0.35,0.23999999999999996,0.5,0.15789473684210525,0.29629629629629634,0.5714285714285714,0.2,8,7,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
468_7468,1738561381903209428_gen_4,1738561381903209428,"#Isles Originals are BACK! 

Submit yours today. ⬇️","Statement: Announcement of the return of a program or initiative called ""Isles Originals"" with an invitation for submissions.",4,,0.9131829142570496,0.5185185185185185,1.0,0.35,0.23999999999999996,0.5,0.15789473684210525,0.29629629629629634,0.5714285714285714,0.2,8,7,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
469_7469,1738561381903243477_gen_0,1738561381903243477,Islanders Co-Owner Jon Ledecky and the #Isles were honored at the Ice Hockey in Harlem Golf Tournament with the Community Impact Award.,Statement: Recognition of Islanders Co-Owner Jon Ledecky and the team at the Ice Hockey in Harlem Golf Tournament with a Community Impact Award.,0,,0.8672136068344116,0.7999999999999999,0.8695652173913043,0.7407407407407407,0.7083333333333333,0.7727272727272727,0.6538461538461539,0.6399999999999999,0.6956521739130435,0.5925925925925926,9,8,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
469_7469,1738561381903243477_gen_1,1738561381903243477,Islanders Co-Owner Jon Ledecky and the #Isles were honored at the Ice Hockey in Harlem Golf Tournament with the Community Impact Award.,Statement: Recognition of Islanders Co-Owner Jon Ledecky and the team at the Ice Hockey in Harlem Golf Tournament with a Community Impact Award.,1,,0.8672136068344116,0.7999999999999999,0.8695652173913043,0.7407407407407407,0.7083333333333333,0.7727272727272727,0.6538461538461539,0.6399999999999999,0.6956521739130435,0.5925925925925926,9,8,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
469_7469,1738561381903243477_gen_2,1738561381903243477,Islanders Co-Owner Jon Ledecky and the #Isles were honored at the Ice Hockey in Harlem Golf Tournament with the Community Impact Award.,Statement: Recognition of Islanders Co-Owner Jon Ledecky and the team at the Ice Hockey in Harlem Golf Tournament with a Community Impact Award.,2,,0.8672136068344116,0.7999999999999999,0.8695652173913043,0.7407407407407407,0.7083333333333333,0.7727272727272727,0.6538461538461539,0.6399999999999999,0.6956521739130435,0.5925925925925926,9,8,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
